Date,address,daily_trx,trx_fee,hashrate,price,Supply
2017-05-13,31369,8557,0.0839,6712575837549,27.127,51085532.4522214
2017-05-14,22193,8025,0.0629,7188424536971,28.767,51106365.78555474
2017-05-15,29263,10690,0.0659,6778232841265,26.638,51114699.118888065
2017-05-16,34740,12540,0.0508,6541615346879,23.885,51135532.4522214
2017-05-17,44560,12639,0.0596,6450993158124,23.577,51156365.78555474
2017-05-18,31425,10631,0.0654,6415667116655,26.117,51164699.118888065
2017-05-19,33655,12384,0.0567,6549418066197,27.239,51181365.78555474
2017-05-20,31699,10803,0.074,6594128248772,27.216,51189699.118888065
2017-05-21,34985,13207,0.0537,6755335539802,26.552,51206365.78555474
2017-05-22,41309,16172,0.0581,7056356602316,24.748,51214699.118888065
2017-05-23,42131,15601,0.0975,6814190678211,27.714,51235532.4522214
2017-05-24,36113,15907,0.0761,7233188910063,32.633,51256365.78555474
2017-05-25,42794,16143,0.074,6360620986525,31.577,51264699.118888065
2017-05-26,29960,12953,0.0818,7018801535987,28.223,51281365.78555474
2017-05-27,30326,11572,0.0711,7222247245515,22.778,51289699.118888065
2017-05-28,31658,9833,0.0665,6358228752681,23.946,51306365.78555474
2017-05-29,12042,8862,0.119,6629798158384,24.628,51314699.118888065
2017-05-30,29202,11084,0.147,7615831587972,25.464,51335532.4522214
2017-05-31,26968,11714,0.142,7422419562383,24.806,51356365.78555474
2017-06-01,34743,15795,0.191,7349627318273,27.311,51364699.118888065
2017-06-02,35688,13871,0.143,7415762503947,27.641,51385532.4522214
2017-06-03,38759,13426,0.114,8134623193027,27.327,51406365.78555474
2017-06-04,32261,11704,0.0908,7322269351000,27.236,51414699.118888065
2017-06-05,35307,15647,0.19,7356949542277,29.309,51431365.78555474
2017-06-06,38754,15331,0.173,7083327735248,30.089,51439699.118888065
2017-06-07,33456,14840,0.168,6367852067798,29.628,51456365.78555474
2017-06-08,31704,13606,0.186,5765102569811,29.187,51464699.118888065
2017-06-09,35836,14219,0.167,5514504471646,30.003,51481365.78555474
2017-06-10,38513,14880,0.16,5461761066851,29.576,51489699.118888065
2017-06-11,42454,16975,0.123,5028085275084,30.769,51506365.78555474
2017-06-12,40768,16046,0.147,6540311660174,30.216,51514699.118888065
2017-06-13,40860,15540,0.133,6852319786654,29.37,51535532.4522214
2017-06-14,39839,16893,0.148,7009428793840,30.057,51556365.78555474
2017-06-15,41540,17072,0.123,6761876480589,28.073,51564699.118888065
2017-06-16,36941,17421,0.165,6389218001434,30.763,51581365.78555474
2017-06-17,58904,27528,0.191,6420377435340,40.748,51589699.118888065
2017-06-18,45652,18565,0.195,7196138623889,43.151,51610532.4521714
2017-06-19,50217,23393,0.233,7917826959084,46.069,51631365.785454735
2017-06-20,62374,22471,0.225,8486425452217,46.387,51639699.11878806
2017-06-21,49024,19453,0.199,7703569018297,44.313,51656365.785454735
2017-06-22,49452,19403,0.253,7569240190866,45.479,51664699.11878806
2017-06-23,36006,16713,0.259,7267626685199,45.96,51685532.4521214
2017-06-24,40687,14472,0.271,7098005407105,44.193,51706365.785454735
2017-06-25,37093,14998,0.458,7264587764294,42.387,51714699.11878806
2017-06-26,42802,18802,0.484,7119705287481,38.726,51731365.785454735
2017-06-27,42089,17785,0.248,6687114353036,37.229,51739699.11878806
2017-06-28,40171,16077,0.171,6750189606429,40.394,51756365.785454735
2017-06-29,34298,14234,0.161,7372424930698,40.893,51764699.11878806
2017-06-30,33014,13569,0.175,7312380788184,40.22,51785532.4521214
2017-07-01,31490,12068,0.119,7178260720797,38.705,51806365.785454735
2017-07-02,38719,13600,0.12,6837767297629,38.864,51814699.11878806
2017-07-03,43008,19840,0.25,7035001749664,44.672,51831365.785454735
2017-07-04,44411,22723,0.246,7693152034280,50.295,51839699.11878806
2017-07-05,44746,22501,0.239,7783396911810,52.147,51856365.785454735
2017-07-06,38790,18221,0.229,7813619458445,50.905,51864699.11878806
2017-07-07,39846,19363,0.172,8023146152159,47.798,51885532.4521214
2017-07-08,36529,17123,0.132,8228788978846,47.794,51906365.785454735
2017-07-09,39071,15017,0.119,7605108010914,50.133,51914699.11878806
2017-07-10,42460,18445,0.138,8081351700480,47.469,51931365.78545473
2017-07-11,47719,20525,0.121,8102518978436,44.263,51939699.11878806
2017-07-12,45251,18478,0.145,7573306778205,45.594,51960532.45212139
2017-07-13,36145,16756,0.141,8487255211934,45.611,51981365.78545473
2017-07-14,50861,18712,0.134,8070076458490,43.458,51989699.118788056
2017-07-15,49686,18159,0.101,7935741472749,39.83,52006365.78545473
2017-07-16,47218,20230,0.0884,8427227035022,38.716,52014699.118788056
2017-07-17,38693,19427,0.133,9027724911491,41.645,52035532.45212139
2017-07-18,47366,20873,0.196,10033881354550,43.087,52056365.78545473
2017-07-19,46375,19058,0.178,10365985474689,42.2,52064699.118788056
2017-07-20,56935,19610,0.325,9742460956896,42.715,52085532.45212139
2017-07-21,44866,19278,0.164,11181424953132,45.505,52106365.78545473
2017-07-22,47600,16352,0.185,11201185321886,45.702,52114699.118788056
2017-07-23,43483,17133,0.13,11124643403882,45.144,52135532.45212139
2017-07-24,36671,17043,0.141,11775123618686,44.776,52156365.78545473
2017-07-25,40579,19513,0.12,11108451164048,42.769,52164699.118788056
2017-07-26,35977,16598,0.117,11056268351565,41.715,52181365.78545473
2017-07-27,42265,16257,0.104,11927814060142,41.703,52189699.118788056
2017-07-28,40988,18711,0.0865,11935469320485,40.835,52210532.452121384
2017-07-29,42143,15458,0.103,12249312930217,39.563,52231365.78545471
2017-07-30,35385,14256,0.0951,13025209865530,40.491,52239699.11878804
2017-07-31,48489,18436,0.148,13141917373268,40.87,52256365.78545471
2017-08-01,37294,16693,0.191,12543188094883,42.547,52264699.11878804
2017-08-02,41799,18365,0.153,13060144746937,42.445,52285532.45212138
2017-08-03,42666,18659,0.155,12948890282485,42.358,52306365.78545471
2017-08-04,50430,18595,0.167,13173471304690,42.841,52314699.11878804
2017-08-05,48100,21275,0.159,13029317395789,45.641,52331365.78545471
2017-08-06,51595,18828,0.152,12352094534411,45.738,52339699.11878804
2017-08-07,52065,19102,0.179,12654678434047,45.594,52356365.78545471
2017-08-08,55769,21047,0.195,13038097512365,46.401,52364699.11878804
2017-08-09,44836,20641,0.174,13039621380845,48.42,52385532.45212138
2017-08-10,52515,20216,0.165,13309650996936,47.857,52406365.78545471
2017-08-11,54795,25842,0.144,13322092845007,46.971,52414699.11878804
2017-08-12,54286,20097,0.143,12751524027130,46.946,52431365.78545471
2017-08-13,45254,19976,0.119,13788218847484,45.923,52439699.11878804
2017-08-14,56591,20104,0.193,14258881902291,45.598,52460532.45212138
2017-08-15,51521,21660,0.199,12409952103635,43.305,52481365.78545471
2017-08-16,47969,20056,0.184,12814393469517,43.418,52489699.11878804
2017-08-17,45029,19879,0.166,12529773221144,44.025,52506365.78545471
2017-08-18,56483,22554,0.169,12411709707898,45.513,52514699.11878804
2017-08-19,54196,19537,0.157,12300186304930,44.814,52531365.78545471
2017-08-20,39430,16429,0.122,12930389751504,45.229,52539699.11878804
2017-08-21,42286,20001,0.179,12983953953616,46.494,52560532.45212137
2017-08-22,42989,18246,0.167,13578935826074,46.255,52581365.7854547
2017-08-23,49878,26066,0.201,13910242240946,48.051,52589699.118788026
2017-08-24,59410,26375,0.198,14405682989855,51.661,52606365.78545469
2017-08-25,55697,20531,0.174,14541184341015,50.864,52614699.11878802
2017-08-26,43404,18880,0.156,14898125601436,50.923,52635532.45212135
2017-08-27,59388,28107,0.134,16383260120141,57.664,52656365.78545468
2017-08-28,65558,26564,0.161,17678365486089,61.967,52664699.11878801
2017-08-29,68413,26515,0.17,18833406667721,62.373,52685532.45212135
2017-08-30,63572,24919,0.151,20671690139711,63.045,52706365.78545468
2017-08-31,70647,30563,0.123,20532325751932,68.211,52714699.11878801
2017-09-01,83889,44067,0.143,19049488301574,79.441,52735532.45212135
2017-09-02,68370,32475,0.172,20150624167950,81.192,52756365.78545468
2017-09-03,52052,21931,0.206,20263981432319,79.547,52764699.11878801
2017-09-04,80370,32986,0.217,18920653970639,71.643,52781365.78545468
2017-09-05,66439,30852,0.218,18962613232621,69.138,52789699.11878801
2017-09-06,67704,29107,0.231,21229473382824,78.454,52810532.45212135
2017-09-07,61769,25690,0.167,22350368235634,80.322,52831365.78545468
2017-09-08,61305,28624,0.152,21487797082797,77.417,52839699.11878801
2017-09-09,60149,22738,0.203,24393841766339,71.522,52860532.45212135
2017-09-10,52742,23481,0.231,20358511982809,67.545,52881365.78545468
2017-09-11,52206,22840,0.158,22049154668574,68.424,52889699.11878801
2017-09-12,61972,24390,0.142,22552294709346,69.309,52906365.78545468
2017-09-13,67036,24893,0.138,21357198273749,62.191,52914699.11878801
2017-09-14,77231,34548,0.118,23016917500549,55.27,52931365.78545468
2017-09-15,83039,43144,0.129,23026032719673,47.915,52939699.11878801
2017-09-16,67895,27542,0.227,23266715794681,52.961,52960532.45212135
2017-09-17,55206,22012,0.155,23826988602218,51.122,52981365.78545468
2017-09-18,74913,29051,0.17,23015024888901,54.938,52989699.11878801
2017-09-19,45730,25992,0.123,23620773365408,54.167,53006365.78545468
2017-09-20,53168,24168,0.118,23126455548383,52.941,53014699.11878801
2017-09-21,63409,25888,0.0889,26164359727392,50.123,53035532.45212135
2017-09-22,61005,22860,0.0811,23974009359317,47.084,53056365.78545468
2017-09-23,43711,18540,0.0863,25612443175039,48.608,53064699.11878801
2017-09-24,44102,16531,0.0939,26016946042607,48.172,53081365.78545468
2017-09-25,59507,21181,0.116,25697496051299,50.074,53089699.11878801
2017-09-26,52042,21480,0.113,26018648646975,52.67,53110532.45212135
2017-09-27,58806,21831,0.111,24729880535467,54.154,53131365.78545468
2017-09-28,60641,22614,0.114,25644858223273,55.632,53139699.11878801
2017-09-29,52570,20473,0.103,27361358177974,53.128,53156365.78545468
2017-09-30,52422,18333,0.11,27595230381221,54.823,53164699.11878801
2017-10-01,49631,17501,0.0978,28508669014011,54.395,53185532.45211135
2017-10-02,45615,20685,0.0847,27255435755738,54.156,53206365.785434686
2017-10-03,45389,19392,0.0785,28326856525719,52.288,53214699.118768014
2017-10-04,44016,18975,0.0756,29357236128453,51.932,53231365.785434686
2017-10-05,43803,19455,0.0725,28496624047866,51.204,53239699.118768014
2017-10-06,55419,20561,0.0705,26873024094116,52.217,53260532.45210135
2017-10-07,53767,18558,0.0737,28449183839829,51.889,53281365.785434686
2017-10-08,52583,19846,0.0766,28152068194781,53.074,53289699.118768014
2017-10-09,62621,23158,0.0736,28872322962288,51.503,53306365.785434686
2017-10-10,60298,21902,0.0707,26212970829540,50.476,53314699.118768014
2017-10-11,55336,20247,0.0689,25485804312248,50.546,53331365.785434686
2017-10-12,69125,28669,0.0852,26961998644134,52.838,53339699.118768014
2017-10-13,76131,31319,0.0928,26597352670945,57.956,53356365.785434686
2017-10-14,67075,24482,0.0896,28793744148320,61.408,53364699.118768014
2017-10-15,54176,23927,0.106,29830302342759,65.086,53385532.45210135
2017-10-16,67056,27154,0.0922,31136457439085,64.313,53406365.785434686
2017-10-17,67410,27196,0.0914,27994995303374,61.441,53414699.118768014
2017-10-18,71118,26667,0.0829,30073573987623,57.202,53435532.45210135
2017-10-19,64630,25230,0.0853,30917168447521,59.901,53456365.785434686
2017-10-20,63494,25409,0.0803,28437626023030,59.79,53464699.118768014
2017-10-21,67293,24063,0.0882,29974942582004,58.363,53481365.785434686
2017-10-22,61094,21477,0.0846,28026966822060,56.946,53489699.118768014
2017-10-23,73914,29762,0.0859,28646889553140,54.457,53506365.785434686
2017-10-24,79390,30002,0.0878,30365691960766,57.156,53514699.118768014
2017-10-25,64968,25753,0.0822,28540209989989,54.989,53535532.45210135
2017-10-26,64769,25861,0.0854,29239198631045,55.794,53556365.785434686
2017-10-27,58934,25660,0.0847,28981685812107,55.214,53564699.118768014
2017-10-28,null,21676,0.0918,30593318126010,54.657,53581365.785434686
2017-10-29,null,23841,0.0893,31251456616306,55.574,53589699.118768014
2017-10-30,null,25795,0.0827,31238476770847,56.741,53610532.45210135
2017-10-31,null,21438,0.0916,31840351952343,56.106,53631365.785434686
2017-11-01,null,23882,0.089,30553756585977,54.724,53639699.118768014
2017-11-02,null,27632,0.081,29010207632811,52.393,53656365.785434686
2017-11-03,null,24571,0.0804,28035652334660,54.849,53664699.118768014
2017-11-04,null,19249,0.0778,31627004747786,55.22,53681365.785434686
2017-11-05,null,18545,0.0846,29761987159601,54.857,53689699.118768014
2017-11-06,null,20785,0.0831,28166123020042,54.856,53706365.785434686
2017-11-07,68171,27637,0.0894,28730207931183,57.547,53714699.118768014
2017-11-08,59195,27657,0.102,28943906502679,61.767,53735532.45210135
2017-11-09,61141,29077,0.107,28985094798528,63.596,53756365.785434686
2017-11-10,63062,29698,0.0946,32510690431180,62.252,53764699.118768014
2017-11-11,69496,25978,0.0886,33456814194287,61.214,53785532.45210135
2017-11-12,83931,34159,0.0944,34542027423952,59.653,53806365.785434686
2017-11-13,70442,26605,0.0912,35012758836997,60.318,53814699.118768014
2017-11-14,55356,24375,0.132,31731188805113,61.805,53831365.785434686
2017-11-15,69656,26290,0.165,31332375455064,63.62,53839699.118768014
2017-11-16,65263,30400,0.0933,31159338976429,63.9,53856357.712518014
2017-11-17,79350,31024,0.103,28318689012874,67.901,53864682.972934686
2017-11-18,58726,24365,0.112,32683408969026,67.406,53885508.23335135
2017-11-19,63657,23815,0.153,34851312529383,70.07,53906341.566684686
2017-11-20,81525,29536,0.103,40239311922335,71.862,53914674.900018014
2017-11-21,80660,29760,0.105,37946690170797,70.866,53931341.566684686
2017-11-22,78751,28407,0.115,33109468140896,70.846,53939674.900018014
2017-11-23,74092,30623,0.113,33640139245821,73.387,53960508.23335135
2017-11-24,78102,28816,0.125,34257635840323,74.528,53981341.566684686
2017-11-25,84456,33856,0.191,33927076719585,81.638,53989674.900018014
2017-11-26,77131,33004,0.149,36836001477524,85.641,54006341.566684686
2017-11-27,101664,40417,0.147,42995542523584,89.428,54014674.900018014
2017-11-28,102115,43480,0.142,42423879578297,92.124,54035508.23335135
2017-11-29,121354,55781,0.136,41870089455933,96.062,54056341.566684686
2017-11-30,109459,42914,0.123,48684551259252,85.674,54064674.900018014
2017-12-01,100824,40679,0.151,40535693430104,89.891,54085508.23335135
2017-12-02,90964,38855,0.167,37958822333257,100.149,54106341.566684686
2017-12-03,103862,39697,0.164,39560471531260,101.226,54114674.900018014
2017-12-04,109777,45698,0.216,44047606317598,100.07,54131341.566684686
2017-12-05,123361,53733,0.272,44132453863247,101.783,54139674.900018014
2017-12-06,161057,68780,0.212,58186110709414,100.126,54160508.23335135
2017-12-07,164354,64009,0.147,63431501304613,96.642,54181341.566684686
2017-12-08,164381,70853,0.201,75355774508434,109.22,54189674.900018014
2017-12-09,181913,79163,0.21,94230029574912,148.033,54210508.23335135
2017-12-10,144909,53943,0.237,86549169239188,142.819,54235508.23335135
2017-12-11,174458,79265,0.269,88683695033708,173.143,54260508.23335135
2017-12-12,336965,156717,0.632,96562142255092,274.224,54281341.566684686
2017-12-13,305627,136446,1.084,88967725319382,305.938,54289674.900018014
2017-12-14,304685,143609,0.65,97494618293255,290.082,54306341.566684686
2017-12-15,267139,116514,0.311,94678348632390,283.459,54314674.900018014
2017-12-16,236763,108366,0.319,1.0354027766102E+14,298.999,54335508.23335135
2017-12-17,242581,107871,0.373,1.0332966341468E+14,318.621,54356341.566684686
2017-12-18,231541,110604,0.582,1.0398290852865E+14,321.408,54364674.900018014
2017-12-19,313886,138052,0.366,95437113030014,352.799,54381341.566684686
2017-12-20,460937,143881,1.505,96423520110305,321.367,54389674.900018014
2017-12-21,371554,162372,1.434,1.0234452238806E+14,309.445,54410508.23335135
2017-12-22,339519,149956,0.931,98442511607319,261.023,54431341.566684686
2017-12-23,271826,117738,0.825,1.0326064780938E+14,289.467,54439674.900018014
2017-12-24,218945,81111,0.663,1.0445959225674E+14,264.923,54456341.566684686
2017-12-25,201105,77925,0.599,101837043952081,269.604,54464674.900018014
2017-12-26,215867,82613,0.613,1.0770990282005E+14,275.399,54485508.23335135
2017-12-27,252739,112765,0.649,1.0641159034653E+14,273.441,54506341.566684686
2017-12-28,258498,111207,0.714,1.0760704714544E+14,246.956,54514674.900018014
2017-12-29,328178,155481,0.368,1.1011894114281E+14,247.439,54531341.566684686
2017-12-30,357060,141900,0.688,1.0738812564885E+14,221.011,54539674.900018014
2017-12-31,295213,105948,0.826,1.1049886277188E+14,220.879,54556341.566684686
2018-01-01,181729,83076,0.431,1.0533554420864E+14,225.301,54564674.900018014
2018-01-02,272076,127924,0.411,1.0421992824607E+14,245.454,54585508.23335135
2018-01-03,387056,186764,0.439,1.1030474608258E+14,248.334,54606341.566684686
2018-01-04,523280,225860,0.504,1.0570397890315E+14,234.456,54614674.900018014
2018-01-05,514232,197217,0.458,1.1405216023908E+14,243.826,54631341.566684686
2018-01-06,400919,173712,0.538,1.0748860681801E+14,280.967,54639674.900018014
2018-01-07,331702,143412,0.346,1.0170909782009E+14,281.463,54656341.566684686
2018-01-08,317142,146511,0.299,1.0068020069632E+14,260.441,54664674.900018014
2018-01-09,313835,145848,0.291,98548037046141,253.257,54685508.23335135
2018-01-10,316769,140304,0.288,1.036712669698E+14,243.709,54706341.566684686
2018-01-11,256951,120843,0.262,1.0135369265233E+14,235.647,54714674.900018014
2018-01-12,250264,106887,0.295,99934626562856,235.896,54731341.566684686
2018-01-13,261493,93443,0.353,98214898746809,246.791,54739674.900018014
2018-01-14,209222,88779,0.305,1.0680507983214E+14,246.651,54756341.566684686
2018-01-15,211193,90381,0.31,1.0672215360158E+14,239.774,54764674.900018014
2018-01-16,254019,117447,0.258,1.0342494558848E+14,207.214,54785508.23335135
2018-01-17,233394,113111,0.23,1.0706283809105E+14,175.464,54806341.566684686
2018-01-18,216692,95276,0.247,1.0828656384412E+14,194.366,54814674.900018014
2018-01-19,180763,70009,0.271,1.0671695049774E+14,194.819,54831341.566684686
2018-01-20,160442,66798,0.267,1.1081290814232E+14,205.654,54839674.900018014
2018-01-21,146241,55466,0.265,1.0370910737128E+14,196.349,54860508.23335135
2018-01-22,158933,61730,0.252,1.0648426574982E+14,185.355,54881341.566684686
2018-01-23,143112,59717,0.248,1.0508817944333E+14,177.319,54889674.900018014
2018-01-24,149966,59072,0.248,1.0987295136877E+14,179.949,54906341.566684686
2018-01-25,157183,61836,0.236,1.0804248755571E+14,181.909,54914674.900018014
2018-01-26,155155,57452,0.251,1.1228099501632E+14,176.598,54935508.23335135
2018-01-27,143549,49382,0.312,1.2246154455608E+14,179.566,54956341.566684686
2018-01-28,166274,51278,0.294,1.1115514938406E+14,187.721,54964674.900018014
2018-01-29,140595,50067,0.271,119641167165656,183.916,54981341.566684686
2018-01-30,145505,55270,0.252,1.2519732466077E+14,174.769,54989674.900018014
2018-01-31,135798,54531,0.248,1.1884098154207E+14,163.73,55010508.23335135
2018-02-01,148594,57962,0.226,1.1771135660034E+14,155.269,55031341.566684686
2018-02-02,168294,66669,0.191,1.2388969371216E+14,130.039,55039674.900018014
2018-02-03,122840,49384,0.205,1.2224203349039E+14,142.275,55056341.566684686
2018-02-04,131901,45225,0.26,1.268439315629E+14,158.309,55064674.900018014
2018-02-05,144065,51043,0.225,1.324721029052E+14,139.141,55085508.23335135
2018-02-06,153545,59946,0.175,1.3337221720031E+14,124.155,55106341.566684686
2018-02-07,131534,50320,0.222,1.3788661894767E+14,146.208,55114674.900018014
2018-02-08,103611,37148,0.239,1.3354211059713E+14,146.574,55131341.566684686
2018-02-09,118697,44811,0.251,1.3824503583957E+14,149.579,55139674.900018014
2018-02-10,158849,46594,0.277,1.3141688001239E+14,160.637,55160508.23335135
2018-02-11,100992,36009,0.249,1.2884976255468E+14,150.259,55181341.566684686
2018-02-12,115882,40374,0.25,1.3785277135516E+14,158.162,55189674.900018014
2018-02-13,114802,41515,0.248,1.3448773163545E+14,158.474,55206341.566684686
2018-02-14,164966,62134,0.33,1.4033076282126E+14,193.491,55214674.900018014
2018-02-15,184240,64146,0.378,1.363084150469E+14,224.341,55231341.566684686
2018-02-16,145761,55687,0.325,1.3963869244639E+14,221.912,55239674.900018014
2018-02-17,164509,63949,0.337,1.4024015772787E+14,229.066,55260508.23335135
2018-02-18,218241,75280,0.342,146911179583765,223.658,55281341.566684686
2018-02-19,142330,55631,0.364,1.418157811826E+14,222.007,55289674.900018014
2018-02-20,155331,57841,0.402,1.4131581741628E+14,239.319,55306341.566684686
2018-02-21,131676,47113,0.365,1.4241701847733E+14,218.028,55314674.900018014
2018-02-22,128773,43229,0.352,1.4516149644711E+14,205.431,55335508.23335135
2018-02-23,145773,41534,0.345,1.4701956012176E+14,201.442,55355358.23335135
2018-02-24,111306,,,,206.097,55362708.23335135
