Timestamp,Hashrate,Addresses,Supply,Trx_Fee,Daily_Trx
2013-02-10,579924673,3650,14683254.463664968,123.370786516854,1800
2013-02-11,592776009,3644,14716587.75150012,139.515632754342,2052
2013-02-12,549470253,3009,14733254.40600194,63.3582790091265,1221
2013-02-13,461863167,2766,14766587.727170426,62.2326530612245,1185
2013-02-14,467666108,3033,14783254.393837094,107.081624500666,1481
2013-02-15,436505709,2960,14816587.660337094,90.6479360852197,1367
2013-02-16,399477486,3092,14833254.260170426,69.8137748344371,1362
2013-02-17,530122558,3363,14874920.51000376,62.0774365821095,1453
2013-02-18,516801205,3874,14916586.76000376,81.0854816824966,1800
2013-02-19,586232411,3833,14933253.36000376,84.5035422343324,1704
2013-02-20,516690634,3423,14966585.426670427,126.752601156069,1362
2013-02-21,445834615,2935,14983250.893337093,91.8918918918919,1125
2013-02-22,459879565,3239,15016582.893337093,102.78997005988,1323
2013-02-23,447281844,4003,15033249.426670427,174.027190332326,2110
2013-02-24,456359179,3332,15066582.56000376,91.933236574746,1530
2013-02-25,469692247,3628,15083249.16000376,106.013793103448,1656
2013-02-26,428827732,3568,15116582.026670428,148.36671709531,1613
2013-02-27,433865749,4708,15133248.293337094,260.902739726027,2547
2013-02-28,460007667,5463,15174913.850003712,318.686211901306,3012
2013-03-01,543903175,4777,15216579.64000366,156.774762550882,2270
2013-03-02,675504766,3837,15233246.14000366,79.6665374677003,1777
2013-03-03,707732288,3764,15274912.590003662,88.9274509803921,1767
2013-03-04,907158238,5050,15324912.23821222,187.83,2087
2013-03-05,889716430,5041,15374910.23142078,200.224203821656,2183
2013-03-06,1069585640,5343,15416574.72642078,174.697297297297,2565
2013-03-07,1370756944,4425,15433240.92642078,175.951578947368,2143
2013-03-08,1047718316,4267,15474906.62592078,178.564251207729,2149
2013-03-09,1121224142,4399,15516572.274521047,128.405529953917,2064
2013-03-10,1336855452,8811,15533238.423621314,594.097472924188,6095
2013-03-11,1422291127,16161,15574904.57272158,1283.884375,13253
2013-03-12,1950033711,5975,15624904.57272158,144.080519480519,3094
2013-03-13,2270411292,6959,15674904.57272158,162.95358778626,3546
2013-03-14,2606198672,6950,15724904.57272158,200.089147286822,3575
2013-03-15,3317123555,6055,15766571.239388246,189.964228934817,3025
2013-03-16,2669635393,5991,15783237.906054914,181.754368932039,3173
2013-03-17,2833053895,5920,15824904.522721581,191.942706502636,3017
2013-03-18,3079489686,5711,15866571.139388246,173.108287292818,2781
2013-03-19,2611789440,5704,15883237.806054914,212.166471734893,2918
2013-03-20,1921026591,5471,15912404.47272158,188.951844660194,2879
2013-03-21,1750735958,6021,15924904.47272158,237.560330578512,3248
2013-03-22,1386310976,4946,15937404.47272158,172.586206896552,2464
2013-03-23,1423613293,5980,15966571.139388246,200.850704225352,3241
2013-03-24,2091561913,6428,15983237.806054914,275.125457875458,3803
2013-03-25,2516201236,8504,16024904.47272158,320.911660777385,4990
2013-03-26,2976228904,7445,16066571.139388246,286.442934782609,4285
2013-03-27,2883483414,7727,16083237.806054914,220.15,4403
2013-03-28,2830869024,7835,16124904.47272158,231.586991869919,4189
2013-03-29,2734194723,7269,16166571.139388246,236.584705882353,3992
2013-03-30,2706906448,8238,16183237.806054914,277.808943089431,4506
2013-03-31,3053921199,8608,16216571.139388246,272.724692874693,4503
2013-04-01,3481284073,11637,16233237.806054914,418.527121212121,6409
2013-04-02,4103434746,17068,16274866.97272158,625.841488071169,9858
2013-04-03,6067389726,17216,16324816.97272158,614.837060702875,9954
2013-04-04,6034456990,16470,16374791.97272158,686.365329512894,9878
2013-04-05,5981780077,16319,16424779.47272158,655.891005291005,9251
2013-04-06,7186433099,15448,16466421.139388246,651.23402948403,8726
2013-04-07,5994296877,14822,16483062.806054914,477.7824933687,8271
2013-04-08,6825971160,18908,16516346.139388246,773.825440119018,10874
2013-04-09,8302551153,17348,16532987.806054914,646.997148497477,9364
2013-04-10,8345081087,19928,16574629.47272158,782.935980148883,11432
2013-04-11,8740210377,18365,16624616.97272158,720.265534382767,10667
2013-04-12,9768050229,14866,16666254.47272158,554.539769884943,7975
2013-04-13,8921204272,17200,16682904.47272158,651.417543859649,9968
2013-04-14,9818197023,15834,16724529.47272158,593.269841269841,8960
2013-04-15,10668172080,15645,16766171.139388246,561.003907946157,8282
2013-04-16,10120801584,14880,16782837.806054913,503.428840716305,8093
2013-04-17,10815395337,15465,16824491.97272158,574.2,8613
2013-04-18,11580465730,14335,16866146.13938825,517.941415051825,7872
2013-04-19,10490059762,14486,16882812.806054913,475.407134071341,7782
2013-04-20,10459121025,12509,16916146.13938825,472.19446609509,6769
2013-04-21,11266157410,14891,16932812.806054913,446.037765538946,7661
2013-04-22,11946001470,14698,16974479.47272158,452.031016882607,7727
2013-04-23,11359223699,14774,17016146.13938825,584.449537892791,8066
2013-04-24,11626360879,15912,17032812.806054913,575.274503199731,8670
2013-04-25,12153718117,17730,17066146.13938825,595.18152958153,9248
2013-04-26,12448572614,15354,17082812.806054913,469.276967170401,7865
2013-04-27,13027457030,17420,17124479.47272158,554.427065026362,9163
2013-04-28,13904932982,17216,17166146.13938825,594.569245933958,9174
2013-04-29,13801307169,18395,17182812.806054913,634.188034188034,9275
2013-04-30,14065370225,17810,17224479.462471582,791.121042377009,9099
2013-05-01,14829975271,16991,17266146.118888248,640.514705882353,8990
2013-05-02,14477966112,15769,17282812.785554912,528.384722609423,8031
2013-05-03,10658173400,12956,17316137.785554912,375.04199066874,6280
2013-05-04,9974598276,12377,17332796.118888248,375.145415251621,6168
2013-05-05,8980215514,12245,17366112.785554912,317.702370751214,5948
2013-05-06,10596628703,18244,17382771.118888248,744.27293844367,10636
2013-05-07,13802223356,16710,17416096.118888248,449.754023686608,8712
2013-05-08,16946653850,16851,17432762.785554912,497.667376749848,9035
2013-05-09,16689841336,20459,17474429.45222158,942.906983836536,12776
2013-05-10,17431583893,18054,17524429.45222158,709.35990264679,10503
2013-05-11,20048825096,14207,17566096.118888248,405.766312594841,7000
2013-05-12,17457111135,13924,17582762.785554912,377.049504950495,6924
2013-05-13,18032720314,13620,17616096.118888248,354.175615919141,6596
2013-05-14,17329734447,14370,17632762.785554912,406.823651452282,7218
2013-05-15,17564180983,13301,17674429.45222158,367.740726863994,6500
2013-05-16,17080402201,14608,17716096.118888248,465.144134078212,7434
2013-05-17,16621480273,13148,17732762.785554912,385.262436914203,6638
2013-05-18,15985806799,11868,17766087.785554912,300.901749663526,5660
2013-05-19,16263077573,11892,17782746.118888248,276.297872340425,5590
2013-05-20,16716435518,13264,17816071.118888248,367.013311148087,6375
2013-05-21,15985561728,12779,17832737.785554912,361.192697768763,6248
2013-05-22,14939114530,11279,17866071.118888248,280.043076923077,5319
2013-05-23,15934374269,12400,17882737.785554912,329.833389431168,5939
2013-05-24,18087536271,12545,17924404.41222158,350.551188903567,5997
2013-05-25,19160395915,11082,17966071.03888825,293.690122233234,5080
2013-05-26,17506691536,11330,17982737.705554914,296.037109375,5138
2013-05-27,16364883544,10639,18016071.03888825,242.494316336473,4880
2013-05-28,17589718076,11265,18032737.705554914,249.305371352785,5115
2013-05-29,17512201617,10978,18074404.37222158,260.176784523015,5065
2013-05-30,17898394671,11319,18116071.03888825,288.109756097561,5250
2013-05-31,18223776266,11152,18132737.705554914,247.623966942149,5100
2013-06-01,18312955848,9551,18166071.03888825,225.07925325819,4260
2013-06-02,17380529610,9833,18182737.705554914,220.069419071977,4495
2013-06-03,17777558706,10093,18224404.37222158,242.796289424861,4544
2013-06-04,16913723282,10219,18266071.03888825,252.441657579062,4539
2013-06-05,17173488560,10256,18282737.705554914,279.366122159091,4655
2013-06-06,17523497726,9974,18316071.025554914,225.416131334761,4544
2013-06-07,19214941231,10491,18332737.67888825,305.509601181684,4810
2013-06-08,21100522241,9718,18374404.332221583,242.870412844037,4443
2013-06-09,18985184460,10867,18416070.99888825,267.246330821103,5104
2013-06-10,18175347926,11335,18432737.665554915,299.263803680982,5420
2013-06-11,17879770398,13820,18466070.99888825,300.123446561723,4798
2013-06-12,19513661617,9981,18482737.665554915,246.141304347826,4529
2013-06-13,20492250204,10152,18524404.332221583,251.522184300341,4606
2013-06-14,21907687847,10605,18566070.99888825,245.2866756393,4796
2013-06-15,19404068832,8433,18582737.665554915,182.872761545712,3496
2013-06-16,16440749502,8319,18616070.99888825,194.211194731891,3529
2013-06-17,17983242223,9134,18632737.665554915,223.362358276644,4037
2013-06-18,19109843428,10244,18666070.99888825,256.224944320713,4325
2013-06-19,21077397846,10320,18682737.665554915,267.62550156041,4841
2013-06-20,22566814104,9449,18724404.332221583,166.297893321381,3889
2013-06-21,21927225897,11222,18766070.99888825,154.527644230769,4647
2013-06-22,20309931609,12758,18782737.665554915,158.471869328494,5390
2013-06-23,22686279366,10445,18816070.99888825,100.496453900709,4360
2013-06-24,22899261552,10491,18832737.665554915,106.528239914316,4337
2013-06-25,22877410873,10327,18874404.332221583,110.693984962406,4255
2013-06-26,23059622838,10858,18916070.99888825,151.076022304833,4867
2013-06-27,24436298527,11110,18932737.665554915,130.059611231102,4656
2013-06-28,24320616488,11050,18966070.99888825,97.4234727878564,4217
2013-06-29,24584484746,9832,18982737.665554915,84.9566807855218,3905
2013-06-30,23296289989,9996,19024404.332221583,85.5147528799703,3754
2013-07-01,24668882260,12893,19066070.99888825,147.548411829135,5367
2013-07-02,25822870681,12137,19082737.665554915,78.6879380302471,4961
2013-07-03,26838122626,12911,19116070.99888825,97.7756280464942,5444
2013-07-04,25559081800,11461,19132737.665554915,64.4713857677903,4369
2013-07-05,25407583774,10494,19174404.332221583,55.3809711804185,4008
2013-07-06,23591564186,9602,19216070.99888825,67.4500421229992,3451
2013-07-07,24631756988,10079,19232737.665554915,58.6542960871319,4039
2013-07-08,27567618735,10731,19266070.99888825,67.0478672985782,4287
2013-07-09,27682370179,11137,19282737.665554915,73.084382566586,4343
2013-07-10,26888557291,10710,19324404.332221583,70.3277491067884,4198
2013-07-11,25671909165,11298,19366070.99888825,96.737788198515,4835
2013-07-12,25479590263,10487,19382737.665554915,116.354933954934,4328
2013-07-13,25254445138,9771,19416070.99888825,55.7264424914024,3749
2013-07-14,24401801499,9218,19432737.665554915,61.6938206480784,3397
2013-07-15,26951034960,10678,19466070.99888825,90.5041651308515,4369
2013-07-16,28077375732,11205,19482737.665554915,67.7699604743083,4634
2013-07-17,27922451442,10952,19524404.332221583,55.3449450159631,4298
2013-07-18,27273051076,10389,19566070.99888825,76.3221010541621,3881
2013-07-19,27457500012,10019,19582737.665554915,60.7080970149254,3883
2013-07-20,24734394984,9842,19616070.99888825,84.8774193548387,4147
2013-07-21,26155452879,9401,19632737.665554915,61.1606083086053,3546
2013-07-22,24414414966,9712,19666070.99888825,80.2132243684993,3723
2013-07-23,25563120406,10040,19682737.665554915,65.1369985141159,3888
2013-07-24,27763637079,9666,19724391.832221583,55.4250277674935,3590
2013-07-25,26128805990,9863,19766045.99888825,53.6915867158672,3693
2013-07-26,25581710249,8993,19782712.665554915,38.7119259259259,3461
2013-07-27,26638521354,8748,19816045.99888825,41.6921641791045,3438
2013-07-28,24763779557,8328,19832712.665554915,38.3607865168539,3171
2013-07-29,24977116588,9541,19866045.99888825,52.4495138369484,3750
2013-07-30,25083910591,9380,19882712.665554915,56.1738589211618,3641
2013-07-31,23075145026,9544,19924379.332221583,67.2650208887201,3817
2013-08-01,23105836701,9213,19966045.99888825,48.3384382107657,3552
2013-08-02,22438501770,9390,19982712.665554915,52.1612121212121,3742
2013-08-03,23125993543,9730,20016045.99888825,47.3506551853239,3593
2013-08-04,23005430318,9603,20032712.665554915,68.0265973254086,4106
2013-08-05,25372908271,10335,20066045.99888825,80.5566009104704,4316
2013-08-06,25601856453,10138,20082712.665554915,57.2631090487239,3768
2013-08-07,24815542254,11049,20124379.332221583,87.3147989066771,4292
2013-08-08,25699556354,9761,20166045.99888825,57.6305821371611,3875
2013-08-09,24950464715,8948,20182712.665554915,55.2967990275527,3455
2013-08-10,23960154288,9925,20216045.99888825,98.77,4067
2013-08-11,23109063360,9323,20232712.665554915,36.7485350318471,3518
2013-08-12,26117698983,9411,20266045.99888825,34.1288364249578,3614
2013-08-13,26822583373,9861,20282712.665554915,39.101819720694,3756
2013-08-14,25733256212,11153,20324379.332221583,65.5913887716336,4036
2013-08-15,25777364631,10250,20366045.99888825,56.6764953664701,3900
2013-08-16,26591804676,8923,20382712.665554915,31.9786994581075,3237
2013-08-17,24378598924,8444,20416045.99888825,31.5435396759452,3001
2013-08-18,24389905887,9785,20432712.665554915,41.5176470588235,3529
2013-08-19,25522272476,9861,20466045.99888825,43.6246840775063,3850
2013-08-20,26535345944,10494,20482712.665554915,70.8746153846154,4167
2013-08-21,27751889767,11123,20524379.332221583,52.6492753623188,4541
2013-08-22,30458263362,9949,20566045.99888825,31.7371116708648,3958
2013-08-23,29424577368,10087,20582712.665554915,37.5727649006623,4089
2013-08-24,29752080034,10063,20624379.332221583,83.7675405742821,4357
2013-08-25,27694540712,10528,20666045.99888825,57.4625528317836,3819
2013-08-26,25232633092,9859,20682712.665554915,54.8995252481657,3466
2013-08-27,25915821888,10656,20716045.99888825,66.9664952870608,3967
2013-08-28,25835114683,9409,20732712.665554915,47.9311475409836,3987
2013-08-29,27873053581,9111,20766045.99888825,33.1172312839816,3649
2013-08-30,29824470046,9755,20782712.665554915,42.4910944652518,3973
2013-08-31,31833012348,9763,20824379.332221583,33.6895973154362,3880
2013-09-01,33537189376,9265,20866045.99888825,38.9592875318066,3765
2013-09-02,29011192793,8281,20882712.665554915,37.8209519762006,3167
2013-09-03,26217281171,8248,20916045.99888825,36.5271380186283,3493
2013-09-04,25548579522,9605,20932712.665554915,46.6730628803245,3797
2013-09-05,28263840093,9135,20966045.99888825,48.0353899883586,3774
2013-09-06,30914468324,9949,20982712.665554915,40.7736943907157,4250
2013-09-07,33472523225,9430,21024379.332221583,42.843517430474,3865
2013-09-08,31646426230,9347,21066045.99888825,35.5607644305772,3831
2013-09-09,29412919286,7862,21082712.665554915,28.0327485380117,2568
2013-09-10,26312368495,7953,21116045.99888825,29.0589349112426,2669
2013-09-11,26710659489,7606,21132712.665554915,29.3041450777202,2459
2013-09-12,29406752223,8133,21166045.99888825,30.267571884984,2756
2013-09-13,26993395849,7925,21182712.665554915,149.521126760563,2654
2013-09-14,30061961748,8068,21224379.332221583,34.2922951487974,2758
2013-09-15,32944812699,8510,21266045.99888825,31.6023415421881,2910
2013-09-16,29961197333,8227,21282712.665554915,28.3912379421222,2781
2013-09-17,32418295001,8197,21316045.99888825,25.7871307163092,2655
2013-09-18,30438797198,7822,21332712.665554915,24.7989413680782,2614
2013-09-19,34630606403,8046,21374379.332221583,32.2823529411765,2744
2013-09-20,30475473924,7821,21416045.99888825,30.092050209205,2480
2013-09-21,30746360393,7055,21432712.665554915,26.0543726235741,2259
2013-09-22,30512448748,7322,21466033.49888825,29.7091516924363,2460
2013-09-23,31943566509,9804,21482687.665554915,61.9957124842371,3678
2013-09-24,31117266849,8440,21524341.832221583,36.9991536182818,2895
2013-09-25,33706166010,8779,21566008.49888825,41.9613459879206,3158
2013-09-26,36301592053,8010,21582675.165554915,32.9757641921397,2595
2013-09-27,30782701871,8063,21616008.49888825,30.985650821857,2693
2013-09-28,32033812001,9215,21632675.165554915,62.7190207156309,3742
2013-09-29,30439953512,7789,21666008.49888825,34.5587978671837,2602
2013-09-30,27895596146,8054,21682675.165554915,29.8940509915014,2777
2013-10-01,30005105381,8256,21716008.49888825,40.2991414369634,2924
2013-10-02,30197085821,8962,21732675.165554915,61.2390532544379,3303
2013-10-03,31765826329,8818,21774341.832221583,95.6602409638554,3609
2013-10-04,30965156102,8283,21816008.49888825,69.9024938875306,3198
2013-10-05,28536602988,8017,21832675.165554915,124.392676892627,3379
2013-10-06,30499426486,9574,21866008.49888825,149.696423248882,4311
2013-10-07,29628653192,8008,21882675.165554915,33.4280771131982,2705
2013-10-08,30169783098,8574,21916008.49888825,43.1423607562596,3324
2013-10-09,29165122235,9038,21932675.165554915,46.9641245972073,3112
2013-10-10,27461232275,10157,21974341.832221583,61.4658105939005,3868
2013-10-11,28548811303,8250,22016008.49888825,46.7953775038521,3099
2013-10-12,27981820446,7128,22032675.165554915,25.4210365853659,2514
2013-10-13,28957365810,7569,22066008.49888825,25.4084848484849,2676
2013-10-14,28722598336,8337,22082675.165554915,34.21164453524,2938
2013-10-15,30658326811,9166,22124341.832221583,46.8725039205437,3191
2013-10-16,31030878892,10233,22166008.49888825,70.2184924078091,3229
2013-10-17,27868205678,7525,22182675.165554915,46.433606557377,2463
2013-10-18,29003707068,8142,22216008.49888825,46.5607886089814,2725
2013-10-19,32020658602,9576,22232675.165554915,76.5576036866359,2960
2013-10-20,30302868554,8801,22266008.49888825,41.652703471827,2586
2013-10-21,29003797095,9841,22282675.165554915,62.4825753101004,2859
2013-10-22,28666947335,11505,22324341.832221583,87.9714285714286,3079
2013-10-23,27895983123,8691,22366008.49888825,43.5828418230563,2945
2013-10-24,29422837214,9219,22382675.165554915,42.7225806451613,3311
2013-10-25,32257598260,10429,22416008.49888825,45.5102390617952,3851
2013-10-26,30968539527,7796,22432675.165554915,29.106632173095,2611
2013-10-27,34355600493,8313,22474341.832221583,25.5063819577735,2783
2013-10-28,36069244336,7907,22516008.498888247,32.6904761904762,2746
2013-10-29,32815595946,7367,22532675.165554915,31.9732108317215,2422
2013-10-30,31878261219,8170,22566008.498888247,35.3606373008435,2754
2013-10-31,27872780852,8880,22582675.16555491,33.8937781785392,3172
2013-11-01,29416000186,9988,22616008.498888247,43.885751183814,3906
2013-11-02,29791969683,8990,22632675.16555491,42.8607157381049,3165
2013-11-03,29686068758,14182,22666008.498888247,82.0570724841661,5633
2013-11-04,32527979376,13300,22682675.16555491,79.1321685508736,5833
2013-11-05,32167514867,12078,22724341.83222158,63.2972826086957,4624
2013-11-06,30562017700,12737,22766008.498888247,59.6869233216672,4860
2013-11-07,32518734289,19837,22782675.16555491,169.022649244171,7033
2013-11-08,34327075096,17112,22824341.83222158,149.25906133829,6798
2013-11-09,37389213069,16641,22866008.498888247,91.2382165605096,7176
2013-11-10,38252806772,13288,22882675.16555491,63.7550448430493,4892
2013-11-11,37415986126,13157,22916008.498888247,76.59471245571,4540
2013-11-12,35742767903,15320,22932675.16555491,111.021496815287,4385
2013-11-13,35281083485,16871,22974341.83222158,139.642046886816,5036
2013-11-14,35957554633,15765,23016008.498888247,130.09750122489,5258
2013-11-15,36323756790,15184,23032675.16555491,113.19564375605,6919
2013-11-16,38139373691,13533,23066008.498888247,93.8286267861468,5942
2013-11-17,39273776940,15779,23082675.16555491,108.485111003861,6927
2013-11-18,38882151638,28074,23124341.83222158,178.853831598865,11730
2013-11-19,41848833621,25710,23166008.498888247,176.158714703019,10338
2013-11-20,43748807653,21327,23182675.16555491,100.144130891624,8077
2013-11-21,42295076348,19709,23216008.498888247,103.301182327318,7905
2013-11-22,42559826711,20128,23232675.16555491,107.772891702464,7879
2013-11-23,41211721922,22179,23274341.83222158,116.520816072908,9001
2013-11-24,47442899865,19831,23316008.498888247,149.053634514506,7526
2013-11-25,43583396989,22841,23332675.16555491,107.034634195029,8790
2013-11-26,44901677978,37535,23366008.498888247,248.378407383559,14055
2013-11-27,43071656062,42273,23382675.16555491,247.820158351137,17147
2013-11-28,48928485270,48944,23424341.83222158,281.97276599936,19508
2013-11-29,52261562148,38486,23466008.498888247,196.852874798495,14892
2013-11-30,50466483447,35671,23482675.16555491,201.11916445078,13739
2013-12-01,53728535474,37054,23524341.83222158,190.378432685867,13535
2013-12-02,57841743213,35248,23566008.498888247,167.330653062603,13386
2013-12-03,60028233407,35202,23582675.16555491,160.216180744352,13046
2013-12-04,61829596519,39112,23624341.83222158,172.802083333333,14085
2013-12-05,59771979123,36758,23666008.498888247,163.512725256446,12934
2013-12-06,68609119381,33406,23682675.16555491,123.432570283563,11231
2013-12-07,76860189604,33910,23724341.83222158,138.802971261568,11475
2013-12-08,77640020715,32400,23766008.498888247,124.419224228682,11014
2013-12-09,83354733474,37785,23782675.16555491,260.438732019179,13532
2013-12-10,82712581662,39369,23824341.83222158,158.950807877934,13596
2013-12-11,83052441522,39253,23866008.498888247,161.357330049572,13171
2013-12-12,88915398011,35621,23882675.16555491,141.376086383987,11929
2013-12-13,88527269582,36511,23916008.498888247,142.245205210447,10920
2013-12-14,92531467505,32198,23932675.16555491,107.514731602314,10084
2013-12-15,89689428227,36189,23974341.83222158,116.628729244093,11836
2013-12-16,91567502011,42831,24016008.498888247,110.156657018813,14430
2013-12-17,91632522977,43643,24032675.16555491,113.186863173217,14900
2013-12-18,97682623413,46211,24074341.83222158,129.855887070902,16321
2013-12-19,92337641100,38537,24116008.498888247,91.8997967236638,13251
2013-12-20,84762795455,37284,24132675.16555491,92.5096123707032,12559
2013-12-21,85875761084,31054,24166008.498888247,58.1386769381267,9763
2013-12-22,81795483753,30055,24182675.16555491,47.9799904716532,8952
2013-12-23,79211242532,30822,24216008.498888247,54.6226419535157,9782
2013-12-24,81933996921,31174,24232675.16555491,54.8638056869271,9829
2013-12-25,79940371747,34703,24266008.498888247,54.1849289454001,11207
2013-12-26,82728682347,38254,24282675.16555491,161.133979670283,12703
2013-12-27,89095664242,35195,24324341.83222158,60.7195385089612,11120
2013-12-28,92658027577,32088,24366008.498888247,45.2723575398798,9633
2013-12-29,91398935156,31595,24382675.16555491,38.3578916715201,9545
2013-12-30,92235249833,36992,24416008.498888247,46.384209630764,11600
2013-12-31,91918219047,30385,24432675.16555491,38.335389983405,8920
2014-01-01,92285183735,30293,24474341.83222158,33.4296300988092,9369
2014-01-02,89901921987,35401,24516008.498888247,41.9410087810562,11705
2014-01-03,90895430232,36897,24532675.16555491,41.43480457105,11829
2014-01-04,97566822761,33949,24566008.498888247,35.3166048894257,10534
2014-01-05,99383367292,36581,24582675.16555491,38.1760255684117,11825
2014-01-06,107363663463,46506,24624341.83222158,55.3233392920987,15887
2014-01-07,106903469705,38351,24666008.498888247,38.8859275766017,12554
2014-01-08,111058978362,38192,24682675.16555491,39.0944745256875,11771
2014-01-09,124068509091,34112,24716008.498888247,25.433292523325,10459
2014-01-10,112457719027,32820,24732675.16555491,25.5398767268863,9272
2014-01-11,113012696956,35840,24774323.08222158,27.1187293078985,11062
2014-01-12,110605675367,31973,24815970.998888247,24.7575136612022,9350
2014-01-13,115397705652,32604,24832637.66555491,29.661690954444,9953
2014-01-14,107064191019,32367,24865970.998888247,25.2501993871469,9473
2014-01-15,111954506498,34097,24882637.66555491,20.8355825461089,10505
2014-01-16,115265108590,32327,24924304.33222158,28.8983779798476,9407
2014-01-17,109526035574,30756,24965970.998888247,20.0813682990686,8946
2014-01-18,123816104751,32066,24982637.66555491,18.0264883372566,9339
2014-01-19,118600100987,33456,25015970.998888247,19.1580953178658,10054
2014-01-20,110255132636,37974,25032637.66555491,28.4975470290876,11501
2014-01-21,100820754468,38208,25065970.998888247,33.9627409172624,12161
2014-01-22,77396525054,36079,25082637.66555491,29.784321888412,11547
2014-01-23,68808802671,35277,25115970.998888247,30.9807569296375,11547
2014-01-24,72434496818,38262,25132637.66555491,32.3952380952381,13606
2014-01-25,74090325222,34978,25161804.33222158,24.1957809737685,11695
2014-01-26,70917694787,38220,25174304.33222158,26.6340742101396,12446
2014-01-27,64484776188,38836,25186804.33222158,27.732343387471,13340
2014-01-28,67369836269,38525,25224304.33222158,25.8614420062696,13026
2014-01-29,92065996394,38635,25265970.998888247,22.4654559394317,12603
2014-01-30,97775523009,36542,25282637.66555491,22.4983039348711,12250
2014-01-31,103086703364,33406,25324304.33222158,18.7412889183306,10534
2014-02-01,80032646447,33149,25365970.998888247,20.9776176345909,11079
2014-02-02,79241074065,33973,25382637.66555491,21.5866478565578,10541
2014-02-03,81454133814,35553,25415970.998888247,23.66,10556
2014-02-04,85362133422,39399,25432637.66555491,26.1594036584768,12947
2014-02-05,102626326104,39541,25465970.998888247,24.9585458879619,13055
2014-02-06,102988548752,35617,25482637.66555491,21.5607902277183,12048
2014-02-07,94726171549,35094,25524304.33222158,26.4672100778066,10990
2014-02-08,84719951760,32614,25565970.998888247,18.6047232234117,10544
2014-02-09,76972710736,32905,25582637.66555491,17.4175013758943,10620
2014-02-10,75508456345,34768,25611804.33222158,30.8367918088737,11734
2014-02-11,61402777680,36719,25624304.33222158,39.3621457147687,11840
2014-02-12,75316020347,40810,25636804.33222158,25.5657800481475,11642
2014-02-13,71549252242,36356,25674304.33222158,20.9957401032702,11901
2014-02-14,77690650340,36000,25715970.998888247,24.2788294467307,11543
2014-02-15,89367601832,33174,25732637.66555491,17.8343993516614,9968
2014-02-16,92393287711,34040,25774304.33222158,20.3158266390257,11487
2014-02-17,95860074783,33412,25815970.998888247,17.5317101524154,11035
2014-02-18,89386676313,30964,25832637.66555491,15.8475483870968,10026
2014-02-19,78067978580,31213,25865970.998888247,18.2889011060087,9717
2014-02-20,83692117359,31699,25882637.66555491,18.2768826619965,10517
2014-02-21,85792646334,32153,25915970.998888247,19.5025826521016,10449
2014-02-22,88978807687,32853,25932637.66555491,15.268530522117,10159
2014-02-23,93555718102,35259,25974304.33222158,20.0649236765184,11315
2014-02-24,99453137949,31957,26015970.998888247,16.0853923431985,10532
2014-02-25,98903791275,42831,26032637.66555491,27.1312973593571,11584
2014-02-26,94447432816,35597,26065970.998888247,27.3324856961221,10458
2014-02-27,89003689706,31784,26082637.66555491,16.6081557260585,9581
2014-02-28,88533359389,35372,26124304.33222158,21.1039255895708,9510
2014-03-01,102887562168,34032,26165970.998888247,15.799552305626,9328
2014-03-02,101115412993,39482,26182637.66555491,16.4710141668541,9723
2014-03-03,113162509924,44518,26215970.998888247,111.651254752852,12134
2014-03-04,101784565566,53711,26232637.66555491,54.5914615337158,17182
2014-03-05,118222527083,37319,26274304.33222158,31.6823355869699,11354
2014-03-06,122358364015,42215,26315970.998888247,24.5855708984731,11258
2014-03-07,127371248130,40453,26332637.66555491,22.9673913043478,10565
2014-03-08,134028019820,32871,26374304.33222158,20.0399047435155,9730
2014-03-09,146657041281,33705,26415970.998888247,30.6871220319562,9960
2014-03-10,132886258001,32817,26432637.66555491,16.3795749704841,9249
2014-03-11,132270957792,32338,26474304.33222158,19.2255238214018,9203
2014-03-12,147307602122,39851,26515970.998888247,23.1373778307509,12404
2014-03-13,144065807864,34266,26532637.66555491,17.8165557845157,10293
2014-03-14,145687789305,34631,26565970.998888247,22.039632939483,11002
2014-03-15,149119551967,32720,26582637.66555491,15.0496713278355,10196
2014-03-16,159435391521,36362,26624304.33222158,12.4889672188932,11248
2014-03-17,151371284586,39161,26665970.998888247,17.0777140871982,13468
2014-03-18,164803780615,47021,26682637.66555491,28.4088959095444,17859
2014-03-19,189808249899,49943,26724304.33222158,32.624246678907,19743
2014-03-20,170692900094,36676,26765970.998888247,16.1367925666707,12382
2014-03-21,157806986430,34873,26782637.66555491,15.414078239911,11547
2014-03-22,174163358330,31945,26815970.998888247,11.2180110639393,9478
2014-03-23,167407936306,31516,26832637.66555491,17.160342076712,9023
2014-03-24,151354684506,33578,26865970.998888247,12.6178798995945,10540
2014-03-25,155338121874,32633,26882637.66555491,11.973822963836,9950
2014-03-26,154961877877,33979,26915970.998888247,14.6902771855011,11011
2014-03-27,164057040636,35356,26932637.66555491,18.8420348058902,11260
2014-03-28,164509426416,35329,26974304.33222158,12.692662867037,10349
2014-03-29,160309512500,28798,27015970.998888247,11.5174866155404,8423
2014-03-30,161416377710,32876,27032637.66555491,12.3414917711007,8742
2014-03-31,159729100588,33157,27065970.998888247,14.7006695397876,10215
2014-04-01,167817022174,31985,27082637.66555491,14.7171721744379,9469
2014-04-02,174857424588,33753,27124304.33222158,15.7554508425845,10780
