Timestamp,Hashrate,Addresses,Supply,Trx_Fee,Daily_Trx
2014-12-17 00:00:00,252575.33106680439,203993,13618050,13.840813,93704
2014-12-18 00:00:00,272641.7556692882,225354,13621525,15.70384421,103161
2014-12-19 00:00:00,243219.98347476072,160502,13624625,14.30375502,92052
2014-12-20 00:00:00,276564.6586285585,240775,13628150,12.89936506,91493
2014-12-21 00:00:00,284410.46454709925,204217,13631775,11.33814908,80829
2014-12-22 00:00:00,253027.2408729365,195624,13635000,13.1266531,89437
2014-12-23 00:00:00,317755.139700897,210726,13639050,14.11126208,99770
2014-12-24 00:00:00,296179.1734249102,174711,13642825,12.39728577,89515
2014-12-25 00:00:00,331485.3000583433,147374,13647050,9.64807936,70684
2014-12-26 00:00:00,282449.01306746405,145412,13650650,16.42976058,71700
2014-12-27 00:00:00,313832.2367416268,188604,13654650,19.41831457,78776
2014-12-28 00:00:00,327562.3970990728,236392,13658825,12.04266588,74773
2014-12-29 00:00:00,331485.3000583433,159314,13663050,14.06563348,79812
2014-12-30 00:00:00,286371.91602673434,181005,13666700,13.95085145,85247
2014-12-31 00:00:00,313142.28894134826,157377,13670575,12.44896755,83768
2015-01-01 00:00:00,335365.2900920246,116012,13674725,8.00307587,58963
2015-01-02 00:00:00,323243.6531007466,168563,13678725,10.72769484,72234
2015-01-03 00:00:00,331324.7444282652,207571,13682825,11.90608788,82832
2015-01-04 00:00:00,335365.2900920246,206228,13686975,20.28810703,85570
2015-01-05 00:00:00,339405.83575578395,193982,13691175,16.96708357,93753
2015-01-06 00:00:00,317182.8346051076,179154,13695100,12.85666757,87160
2015-01-07 00:00:00,299000.3791181906,180992,13698800,13.40521434,92912
2015-01-08 00:00:00,272736.832303755,186319,13702175,14.45388694,99126
2015-01-09 00:00:00,307081.4704457093,201458,13705975,16.14480781,105211
2015-01-10 00:00:00,284858.46929503296,251092,13709500,15.44061914,105895
2015-01-11 00:00:00,296980.10628631094,209755,13713175,14.29837347,93957
2015-01-12 00:00:00,358478.2810068714,185802,13717275,32.63994364,98185
2015-01-13 00:00:00,229513.53357147257,199744,13719900,14.44909631,99090
2015-01-14 00:00:00,330062.31970754627,228898,13723675,15.87551555,104481
2015-01-15 00:00:00,303832.20158509223,212403,13727150,16.54900624,115787
2015-01-16 00:00:00,325690.6333538039,219873,13730875,15.88562435,112530
2015-01-17 00:00:00,299460.5152313499,254267,13734300,12.64597155,89839
